-3.87197050389795,-7.51711441373657
-3.42874378977756,-6.07656249033896
-7.23472117802068,-1.97507987997228
-7.74351149091072,-4.91982888294512
-2.33138714847292,-2.16856567085474
-4.65152689056026,-6.74922885161332
-7.58072574140807,-1.14452035881267
-7.45939907477555,-2.33117086321417
-2.61537652356557,-3.38278396778036
-4.85704340500337,-1.64635825807738
-4.26333752655706,-6.6496861403705
-4.07536407682219,-0.769361036149831
-9.6558362209996,-4.54382871551886
-2.26330198191802,-2.93930165908164
-2.41436370475185,-3.38672911138858
-2.58669332241403,-2.11806592927682
-7.125304610263,-2.64319810841996
-5.58717289517183,-6.28717758092028
-6.46317144057308,-7.08423451203976
-2.83383876523665,-5.84125230248963
-3.03698361000627,-1.32908404613024
-2.12252172912124,-2.48872766491601
-2.18543872203014,-4.97725525536584
-4.08372706710213,-1.93940049508852
-7.81093873257276,-2.15767745050028
-7.91285281981853,-3.1839652686705
-2.41056918984951,-2.61411479273909
-3.30442596488371,-6.95158571891133
-7.94704756623902,-4.07797935397445
-8.10982132696114,-5.52066441525383
-7.64952705733166,-2.78057345447518
-7.62299690925062,-4.31434235695281
-4.87406090947235,-0.830034426692202
-1.63967466817837,-6.11705764257193
-5.36281661977067,-7.53022110099073
-7.10563828525428,-5.91386021920079
-8.00296855390155,-4.07156466253695
-7.62745587151242,-1.73627659841125
-3.87802063364576,-7.22629179853282
-7.91491735431687,-3.79937524396411
-7.06508519132716,-3.26971668972662
-7.3993395906734,-3.77597692825952
-1.41880268183101,-4.36578925312109
-6.88537595690775,-6.22287679779459
-2.70868350945033,-2.23762078282732
-3.95171102305821,-6.23179531267648
-3.38086404144758,-1.92236945255441
-6.43654705043293,-1.61809872858974
-7.63824928202304,-5.97140522664357
-7.35068899837058,-3.98099173388883
-6.30477506609795,-1.26967156984326
-5.64075344879048,-6.72461965731954
-4.13594863015232,-5.93833557744678
-4.84824792942964,-0.790507564991425
-2.82093988862163,-6.42256769262281
-3.0164155745287,-6.80978145106281
-7.27120651448188,-2.51156068580155
-8.02998401920057,-2.01907941528388
-3.79146220170918,-1.90508295673792
-8.01876752187525,-1.90664444234872
-3.65284594488456,-6.81697842397791
-7.97496959546912,-3.02609430885381
-7.84836152386907,-4.616259787439
-5.79386052750047,-6.50676920728321
-8.28008078022348,-4.87434671558053
-1.82800009385458,-2.33847669509878
-5.53558572467691,-6.42861763571677
-7.21609464457929,-2.98264952109779
-2.60690753923446,-5.96338098484462
-6.60537059107456,-0.975073023560359
-5.03195243816655,-1.30521704509577
-5.81783440195639,-7.21635997905799
-5.08623455988544,-6.98112652008043
-8.35209217404691,-3.10740275161452
-3.17181170798443,-3.67466309284526
-5.65617594781248,-6.15554806723689
-4.46059097687805,-1.58174411528128
-2.45980013912096,-6.22966674191897
-4.53307061067208,-6.75239513775615
-1.99162926424102,-4.36388349036265
-4.97658555252081,-7.17619467597334
-5.98695594506211,-6.68996465626692
-6.71968920473599,-6.29434751032867
-4.8250570603965,-1.47864682827239
-8.30906272410161,-6.55634395338636
-3.14599826585731,-4.22464332801831
-2.0393429448215,-4.06259662498499
-2.87790386176858,-4.27894939148898
-5.34885273023859,-2.01102004556972
-6.63324382176823,-6.87981980654318
-3.85682922469262,-6.32186804251221
-3.01287182163173,-2.28880784174237
-8.58482772568451,-4.507129753754
-2.35748063471498,-5.94556747188881
-2.95167906365011,-1.76681824401798
-5.80366200474079,-6.71679771587257
-7.70201825954265,-6.21958782019844
-2.98778191887168,-2.5408919170649
-6.91472650626901,-1.14664711021927
-3.96853985602886,-7.38781069952042
-3.97770078598362,-7.0874949203031
-2.07854499665721,-3.35701696619471
-8.3072504269702,-5.57606624097225
-6.74717193923657,-6.75781820498693
-6.53516935393136,-6.39398502558366
-2.14290631735086,-5.46119759478535
-2.12107273326253,-3.43681646620124
-3.58198433776058,-0.56035687410988
-6.27778367841487,-7.42044149545349
-6.94470577453355,-5.43942626704874
-4.46367688430674,-1.64285403476263
-6.54471138008578,-2.32612389690396
-5.33443776318085,-1.44914846289984
-7.62409922556513,-5.82182239094033
-8.08908542972471,-2.80114774132409
-5.27015590411734,-1.2189856191431
-8.04649240998838,-4.34738570673057
-6.22399290354123,-6.11294099286668
-2.91780508738985,-3.4356778965017
-5.86466039115451,-6.22286754923676
-2.57561558657868,-5.13990937111767
-7.27772673522216,-2.86898917205943
-6.23263180610941,-2.0077759713481
-3.6883422237128,-8.14797897474121
-6.69642909939789,-6.51878097204889
-2.28758423876321,-4.54579789701701
-2.26654918874369,-3.02234243108474
-1.84653608739055,-4.33725890567472
-6.20792757654073,-0.570261091867382
-3.53041495715345,-2.59486832973886
-2.05926834714194,-3.82013693471272
-2.68494133757519,-3.05743935543551
-3.19519218729323,-1.88575698854013
-6.66975698487136,-2.3374610191709
-2.03264493321094,-3.49728215310573
-7.33485620047733,-4.76526200782299
-4.13489140994913,-7.46716775666103
-2.17772848626659,-3.94740379189737
-6.83432962035367,-1.5716663915359
-3.51490395948759,-6.75577786870127
-9.03811873320721,-4.32999865380398
-1.50244751346219,-2.22117834776635
-3.07082399343708,-1.64026009796009
-6.37297555844225,-1.17845781166014
-3.90226434857169,-2.51636842582731
-2.86244748441514,-1.5337032324604
-4.57540588854332,-0.472002643201245
-1.20535148916284,-3.90961065677335
-4.99688983990058,-6.58652659819858
-8.47570862118232,-4.0437989918366
-2.86292395108001,-5.5875553269914
-5.52286203226461,-0.206151471430488
-5.53862367524188,-2.56259230588235
-3.02369404283713,-2.49288847448745
-2.89159075566392,-5.14003953886566
-5.67311818021456,-7.34706613274036
-7.3151288284768,-5.98763614514257
-2.3407374208567,-4.62169056086654
-2.13640031105552,-4.35384651192393
-6.17634516431926,-7.47480877278948
-4.1155380965135,-6.11837902181887
-1.43183628811826,-4.13586874076332
-5.21421488439357,-6.46345206241329
-6.99036448574156,-6.77563773756479
-5.71499970353942,-6.94991620141393
-6.02365373376758,-7.47373866023151
-3.49849150415851,-1.9601031531622
-3.53837531304793,-2.55591352243332
-6.7135420439969,-5.86023564456254
-4.77148195354897,-0.777918828666448
-3.10675437077817,-6.56428506261488
-3.94361707060144,-2.29969440149409
-4.73910062917184,-1.06044672588998
-2.79470179995652,-2.03258478933854
-6.62365657199179,-6.7900568005149
-8.53666048949241,-3.88375761708719
-5.13923163411341,-7.19551455834693
-8.19872321853653,-4.43954824784077
-6.46207941488166,-6.98108794345435
-3.85827270178625,-0.655622104144683
-1.73270950662981,-2.95403826217359
-2.33237160892658,-4.25842322630174
-5.47929249862827,-6.19821072803446
-1.66596196132826,-3.24729038433327
-3.22974271354926,-0.960717667105393
-2.23750196986895,-4.04725158984491
-1.6594542576822,-3.92297916233323
-5.83033361220155,-6.58019975253261
-3.45443495759041,-5.59434736660727
-1.97475298442825,-3.98574336879616
-8.567356784496,-4.36941218618124
-5.31645864851052,-1.12499995770005
-8.04576192708538,-3.99918260398485
-7.52546411490557,-7.13985650723622
-3.92980217422374,-1.2490076849393
-6.83960116411713,-6.53125396071695
-5.49479268426549,-1.0050629798801
-6.11715837335691,-1.89404118235374
-2.35421931849578,-2.37350769656968
-7.18710648173306,-1.76104379742004
-4.39926099177823,-1.18195674571113
-6.87868559230847,-6.63499439235388
-7.71468794974685,-3.11673341620687
-3.96975505276411,-1.55971171295416
-2.53752764103862,-3.14000751958378
-6.34746789495576,-7.37364403027102
-9.12924694143442,-4.42631482683573
-4.61996376898944,-7.02042422502872
-8.09273269614113,-4.28681969745823
-7.90067308106,-5.16024887279661
-3.20578667324596,-6.79653244387465
-3.27317649757722,-7.62226593953535
-2.32371624107259,-6.65177349396521
-4.98395787554526,-6.15941147394001
-5.70374014054944,-0.784645948715531
-3.12134636876816,-6.79728900305409
-2.53517895201701,-1.6992503545396
-7.45641557181648,-2.85153717415648
-2.55804975256323,-5.71566690112739
-2.87408888709477,-2.05843503677607
-6.42194241968815,-1.45959355067746
-5.2050204629301,-6.82752214672856
-1.80587157036657,-3.82538201621284
-7.47318109276657,-2.71571960006178
-5.84923234455639,-7.42758381839945
-7.17882572062289,-6.54067523209056
-7.00467844258365,-1.82287412089457
-8.66573822582643,-6.11822648333383
-8.66583230633154,-5.21969020075732
-7.84677223875304,-5.71706101454775
-7.50743730886107,-6.49823283457561
-6.9700025600733,-1.89591610036073
-5.46168823344614,-6.65912849493396
-3.23709817839453,-5.53565975746218
-8.10877397095321,-3.06868466496871
-7.6973610736783,-5.8019472296211
-7.97597992574673,-5.86026720175145
-5.08351637677014,-7.11280774042468
-5.27209087781453,-1.08155076545673
-4.80207168400259,-1.84462098076031
-5.64785268417132,-0.755888351497388
-4.86373731283951,-6.2515279802374
-4.74162439359881,-6.74436683219932
-5.49091644281745,-1.08205497929965
-6.87196183069814,-6.10291865913566
-3.12393997181131,-6.16813144275442
-3.01375639584405,-2.83277864092869
-6.0627151319909,-6.94872077077204
-6.27465589120814,-6.47363972010425
-9.27088991785416,-3.36626991060119
-1.85077656694859,-4.59905709864242
-2.73299311925107,-1.78566715904004
-5.54172877874065,-0.460455950687006
-7.69412389501021,-5.33204370817315
-3.54317419362516,-6.11748428862724
-6.96382968414055,-1.23562579895716
-2.12012635245832,-4.71417012998541
-7.18033681527894,-1.25608961367647
-3.47386663886231,-1.07967895909039
-5.96230717680469,-1.65496509202009
-4.93250752986977,-1.7467019082316
-5.27214496948281,-6.60666971930542
-7.09758500547684,-5.58090730400532
-3.05079635652571,-5.15675800699688
-3.81072790010195,-5.96807517495636
-5.14360103995312,-1.77039902960586
-6.08741346082968,-1.68981867523667
-4.84601097524042,0.0773381156822959
-3.21909184057503,-0.96240506774875
-5.72686010390203,-7.69221568560726
-6.63738459547281,-2.25502018123864
-1.43084461861135,-2.15081887076364
-6.79759466622814,-6.74194717365492
-3.36626203314558,-5.63408919920723
-3.40100096165439,-7.09250635336358
-5.36303458966631,-7.68832111916957
-4.53986426353925,-1.53001729268226
-7.9350450600246,-5.43244978717407
-8.42473286451539,-4.23014647376351
-2.92998274077182,-5.36495372109136
-2.22059786707022,-2.84708538423184
-7.81712632115613,-5.42099925203758
-3.97489714001656,-6.36496259379373
-6.89884078549805,-1.34883283736878
-3.19229354576438,-1.53694498506878
-2.74021452686443,-5.0395622050422
-3.15506336209985,-2.11379576435292
-8.68355109369139,-5.64707925734183
-7.28373474916653,-1.33423764371731
-5.40795529361721,-1.18879902996397
-7.1475660943995,-5.70039356868338
-5.50231632879483,-7.63785092207421
-3.67659545656359,-0.583875242625949
-4.8150946595814,-7.00290227566232
-6.08678189179594,-6.22142221700918
-3.83093528424177,-5.23973933910603
-7.41231850144522,-6.77321541349514
-5.14742619894782,-6.64265767093136
-6.36574848056991,-1.43468109040635
-6.2561142973849,-7.68744277440189
-6.37402099436198,-7.05831396061169
-2.96237107073953,-6.03082264889856
-7.58406344175036,-5.58877283713704
-7.03566451168857,-6.67541885826317
